date,year,month,semester,quarter,decade,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted,gdp_per_capita,log_gdp_per_capita,inflation_rate,unemployment_rate,population,log_population,urban_pct,continent,income_group,eu_member
5/1/06,2006,5,H1,2,2000,NOR,NOK,Norway,43,6.1023,7.046523442,1.27307,0.87063,0.93163,2.1598,4.38623,,,,,,,,74434.49968,11.21767482,2.329349808,3.397,4660677,15.35467127,77.95,Europe,High income,0
5/1/06,2006,5,H1,2,2000,NZL,NZD,New Zealand,4.45,1.62101,2.745202065,-0.11445,-0.27123,-0.24747,0.231,1.09838,,,,,,,,26654.5932,10.19071677,3.365401962,3.857,4184600,15.24692168,86.4,Oceania,High income,0
5/1/06,2006,5,H1,2,2000,PAK,PKR,Pakistan,130,60.055,2.164682374,-0.30172,-0.42534,-0.40661,-0.02931,0.65464,,,,,,,,900.873565,6.80336492,7.921084401,0.582,179682690,19.00670302,34.184,Asia,Lower middle income,0
5/1/06,2006,5,H1,2,2000,PER,PEN,Peru,9.5,3.261,2.913216805,-0.06025,-0.22663,-0.20142,0.30634,1.22681,,,,,,,,3129.559965,8.048647687,2.002258012,4.172,28324491,17.15923739,75.421,South America,Upper middle income,0
5/1/06,2006,5,H1,2,2000,PHL,PHP,Philippines,85,52.625,1.6152019,-0.47897,-0.57121,-0.55723,-0.27571,0.23463,,,,,,,,1426.146492,7.262731325,5.485232068,4.052,89508986,18.30984958,45.625,Asia,Lower middle income,0
5/1/06,2006,5,H1,2,2000,POL,PLN,Poland,6.5,3.09915,2.097349273,-0.32344,-0.44322,-0.42506,-0.05951,0.60317,,,,,,,,9068.855283,9.112601326,1.284693944,13.794,38141267,17.45680738,61.341,Europe,High income,1
5/1/06,2006,5,H1,2,2000,RUS,RUB,Russia,48,27.06375,1.773590134,-0.42787,-0.52917,-0.51382,-0.20469,0.3557,,,,,,,,6920.199707,8.842199908,9.668654548,7.055,143049637,18.77870224,73.508,Europe,Upper middle income,0
5/1/06,2006,5,H1,2,2000,SAU,SAR,Saudi Arabia,9,3.749,2.400640171,-0.2256,-0.3627,-0.34193,0.0765,0.835,,,,,,,,17563.61454,9.773584685,2.209023502,6.254,21459144,16.88166141,81.204,Asia,High income,0
5/1/06,2006,5,H1,2,2000,SGP,SGD,Singapore,3.6,1.5873,2.268002268,-0.26839,-0.39792,-0.37828,0.01702,0.73362,,,,,,,,33768.45282,10.4272823,0.965657519,4.48,4401365,15.29742528,100,Asia,High income,0
5/1/06,2006,5,H1,2,2000,SWE,SEK,Sweden,33,7.28455,4.530135698,0.46133,0.20261,0.24182,1.0314,2.46275,,,,,,,,46531.60011,10.74788693,1.360214686,7.066,9080505,16.02164037,84.43,Europe,High income,1
5/1/06,2006,5,H1,2,2000,THA,THB,Thailand,60,38.445,1.560671089,-0.49656,-0.58569,-0.57218,-0.30016,0.19295,,,,,,,,3331.320435,8.111124031,4.63747436,1.22,66567687,18.01372984,38.673,Asia,Upper middle income,0
5/1/06,2006,5,H1,2,2000,TUR,TRY,Turkey,4.2,1.5415,2.724618878,-0.12109,-0.2767,-0.25311,0.22177,1.08265,,,,,,,,7953.07848,8.981314363,9.597242123,10.227,70045349,18.06465343,68.45,Asia,Upper middle income,0
5/1/06,2006,5,H1,2,2000,TWN,TWD,Taiwan,75,32.141,2.333468156,-0.24727,-0.38054,-0.36034,0.04637,0.78366,,,,,,,,,,,,,,,Asia,High income,0
5/1/06,2006,5,H1,2,2000,UKR,UAH,Ukraine,8.5,5.05,1.683168317,-0.45704,-0.55317,-0.5386,-0.24523,0.28658,,,,,,,,2366.494141,7.769164873,9.052524911,6.81,47278694,17.67157031,67.969,Europe,Lower middle income,0
5/1/06,2006,5,H1,2,2000,URY,UYU,Uruguay,42.28,23.925,1.767189133,-0.42994,-0.53087,-0.51557,-0.20756,0.35081,,,,,,,,6001.332948,8.699736882,6.397649744,10.844,3289506,15.00624796,93.553,South America,High income,0
5/1/06,2006,5,H1,2,2000,USA,USD,United States,3.1,1,3.1,0,-0.17705,-0.15021,0.3901,1.36958,,,,,,,,46301.98765,10.74294017,3.225944101,4.623,298379912,19.5138781,80.099,North America,High income,0
5/1/06,2006,5,H1,2,2000,ZAF,ZAR,South Africa,13.95,6.597,2.114597544,-0.31787,-0.43864,-0.42034,-0.05177,0.61636,,,,,,,,,,,,,,,Africa,Upper middle income,0
1/1/07,2007,1,H1,1,2000,ARE,AED,UAE,10,3.6726,2.722866634,-0.15439,-0.28519,-0.28976,0.18236,0.9244,,,,,,,,45854.73252,10.73323369,,,5624635,15.54266662,83.023,Asia,High income,0
1/1/07,2007,1,H1,1,2000,ARG,ARS,Argentina,8.25,3.08875,2.670983408,-0.1705,-0.29881,-0.30329,0.15983,0.88773,,,,,,,,7185.251551,8.879785809,,8.47,40016763,17.504809,90.366,South America,Upper middle income,0
1/1/07,2007,1,H1,1,2000,AUS,AUD,Australia,3.45,1.266865,2.723257806,-0.15427,-0.28509,-0.28966,0.18253,0.92467,,,,,,,,41051.61207,10.62258538,2.327611289,4.381,20827622,16.85179064,84.822,Oceania,High income,0
1/1/07,2007,1,H1,1,2000,BRA,BRL,Brazil,6.4,2.1335,2.999765643,-0.0684,-0.2125,-0.21753,0.30259,1.1201,,,,,,,,7409.691307,8.910544058,3.641272991,9.28,188552320,19.05488609,83.448,South America,Upper middle income,0
1/1/07,2007,1,H1,1,2000,CAN,CAD,Canada,3.63,1.17485,3.089756139,-0.04045,-0.18887,-0.19406,0.34167,1.1837,,,,,,,,44660.08389,10.7068354,2.138383993,6.156,32888886,17.30864535,80.396,North America,High income,0
1/1/07,2007,1,H1,1,2000,CHE,CHF,Switzerland,6.3,1.2485,5.046055266,0.5671,0.3247,0.31623,1.19116,2.56632,,,,,,,,64989.15533,11.08197569,0.732350603,3.641,7551117,15.83720606,73.53,Europe,High income,0
1/1/07,2007,1,H1,1,2000,CHL,CLP,Chile,1670,540.15,3.091733778,-0.03983,-0.18835,-0.19354,0.34253,1.1851,,,,,,,,10346.41382,9.244395248,4.407799384,8.427,16671581,16.62921609,86.9,South America,High income,0
1/1/07,2007,1,H1,1,2000,CHN,CNY,China,11,7.7743,1.414918385,-0.56058,-0.62855,-0.63093,-0.3856,0,,,,,,,,2734.727099,7.913786929,4.816767674,4,1317885000,20.99929402,45.199,Asia,Upper middle income,0
1/1/07,2007,1,H1,1,2000,COL,COP,Colombia,6900,2239.325,3.081285655,-0.04308,-0.1911,-0.19627,0.33799,1.17771,,,,,,,,4769.926147,8.470086101,5.544384858,11.204,43235374,17.58216956,76.816,South America,Upper middle income,0
1/1/07,2007,1,H1,1,2000,CRI,CRC,Costa Rica,1130,509.535,2.217708303,-0.31127,-0.4178,-0.42153,-0.037,0.56738,,,,,,,,6137.711999,8.722207313,9.357244564,4.557,4380248,15.2926159,68.174,North America,High income,0
1/1/07,2007,1,H1,1,2000,CZE,CZK,Czech Republic,52.1,21.50115,2.423126205,-0.24748,-0.36388,-0.36795,0.0522,0.71256,,,,,,,,18452.65328,9.822963448,2.853124372,5.316,10298828,16.14754066,73.463,Europe,High income,1
1/1/07,2007,1,H1,1,2000,DNK,DKK,Denmark,27.75,5.75305,4.823528389,0.49799,0.26628,0.25818,1.09453,2.40905,,,,,,,,58631.65664,10.97903005,1.693265862,3.801,5461438,15.51322268,86.293,Europe,High income,1
1/1/07,2007,1,H1,1,2000,EGY,EGP,Egypt,9.09,5.7,1.594736842,-0.50474,-0.58135,-0.58402,-0.30751,0.12709,,,,,,,,1547.741707,7.344552185,9.318969058,8.8,84276225,18.24961035,43.078,Africa,Lower middle income,0
1/1/07,2007,1,H1,1,2000,EUZ,EUR,Euro area,2.94,0.771813376,3.809210998,0.18298,0,-0.0064,0.65408,1.69218,,,,,,,,,,,,,,,,,0
1/1/07,2007,1,H1,1,2000,GBR,GBP,Britain,1.94,0.506034461,3.833731,0.1906,0.00644,0,0.66473,1.70951,,,,,,,,50397.6855,10.82770053,2.386561508,5.399,61322463,17.93165678,80.479,Europe,High income,0
1/1/07,2007,1,H1,1,2000,HKG,HKD,Hong Kong,12,7.79845,1.538767319,-0.52212,-0.59604,-0.59862,-0.33182,0.08753,,,,,,,,30593.95117,10.32855759,2.035027134,4.01,6916300,15.7493915,100,Asia,High income,0
1/1/07,2007,1,H1,1,2000,HUN,HUF,Hungary,590,194.4237,3.034609464,-0.05757,-0.20335,-0.20844,0.31772,1.14472,,,,,,,,13934.60546,9.542130627,7.958745165,7.406,10055780,16.12365815,67.421,Europe,High income,1
1/1/07,2007,1,H1,1,2000,IDN,IDR,Indonesia,15900,9090,1.749174917,-0.45678,-0.5408,-0.54374,-0.24045,0.23624,,,,,,,,1823.219763,7.508359317,6.406562813,8.06,237062337,19.28383369,47.535,Asia,Lower middle income,0
1/1/07,2007,1,H1,1,2000,JPN,JPY,Japan,280,121.585,2.302915656,-0.28481,-0.39543,-0.3993,0,0.6276,,,,,,,,35779.02454,10.48511709,0.060039454,3.888,128001000,18.66754863,88.146,Asia,High income,0
1/1/07,2007,1,H1,1,2000,KOR,KRW,South Korea,2900,940.15,3.084614157,-0.04205,-0.19022,-0.1954,0.33944,1.18007,,,,,,,,24086.41044,10.08940308,2.534573821,3.013,48683638,17.70085356,81.631,Asia,High income,0
1/1/07,2007,1,H1,1,2000,LKA,LKR,Sri Lanka,190,102.955,1.845466466,-0.42687,-0.51553,-0.51862,-0.19864,0.30429,,,,,,,,1578.634511,7.364315519,15.84211149,5.97,20492545,16.83557172,18.272,Asia,Lower middle income,0
1/1/07,2007,1,H1,1,2000,MEX,MXN,Mexico,29,10.8894,2.663140302,-0.17294,-0.30087,-0.30534,0.15642,0.88219,,,,,,,,10134.33271,9.223684217,3.966849055,3.628,108774360,18.5047862,76.92,North America,Upper middle income,0
1/1/07,2007,1,H1,1,2000,MYS,MYR,Malaysia,5.5,3.502,1.570531125,-0.51226,-0.5877,-0.59034,-0.31802,0.10998,,,,,,,,7168.930319,8.877511734,2.027353178,3.23,26998389,17.11128776,68.36,Asia,Upper middle income,0
1/1/07,2007,1,H1,1,2000,NOR,NOK,Norway,41.5,6.1023,6.800714485,1.11202,0.78533,0.77392,1.95309,3.80644,,,,,,,,85502.26771,11.35629818,0.712589074,2.493,4709153,15.36501862,78.234,Europe,High income,0
1/1/07,2007,1,H1,1,2000,NZL,NZD,New Zealand,4.6,1.42796,3.22137875,0.00043,-0.15432,-0.15973,0.39883,1.27672,,,,,,,,32479.98174,10.38837923,2.376143103,3.661,4223800,15.25624575,86.34,Oceania,High income,0
1/1/07,2007,1,H1,1,2000,PAK,PKR,Pakistan,140,60.055,2.331196403,-0.27603,-0.38801,-0.39192,0.01228,0.64758,,,,,,,,998.0901142,6.905843567,7.598684411,0.398,184493231,19.03312333,34.387,Asia,Lower middle income,0
1/1/07,2007,1,H1,1,2000,PER,PEN,Peru,9.5,3.1895,2.97852328,-0.07499,-0.21807,-0.22307,0.29337,1.10508,,,,,,,,3581.089308,8.183422309,1.779986447,4.079,28530699,17.16649122,75.803,South America,Upper middle income,0
1/1/07,2007,1,H1,1,2000,PHL,PHP,Philippines,85,49.05,1.732925586,-0.46182,-0.54507,-0.54798,-0.24751,0.22475,,,,,,,,1712.655433,7.44580033,2.9,3.434,91075184,18.32719592,45.54,Asia,Lower middle income,0
1/1/07,2007,1,H1,1,2000,POL,PLN,Poland,6.9,2.97175,2.321864221,-0.27892,-0.39046,-0.39436,0.00823,0.64099,,,,,,,,11272.52937,9.330124016,2.458743124,9.551,38120560,17.45626433,61.229,Europe,High income,1
1/1/07,2007,1,H1,1,2000,RUS,RUB,Russia,49,26.5335,1.846722068,-0.42648,-0.5152,-0.5183,-0.19809,0.30518,,,,,,,,9101.239258,9.116165865,9.007298689,6.002,142805114,18.77699142,73.553,Europe,Upper middle income,0
1/1/07,2007,1,H1,1,2000,SAU,SAR,Saudi Arabia,9,3.749,2.400640171,-0.25446,-0.36978,-0.37381,0.04244,0.69666,,,,,,,,18596.15026,9.830709863,4.167827165,5.734,22368313,16.92315592,81.427,Asia,High income,0
1/1/07,2007,1,H1,1,2000,SGP,SGD,Singapore,3.6,1.53795,2.340778309,-0.27305,-0.3855,-0.38943,0.01644,0.65436,,,,,,,,39432.88602,10.58235542,2.109801667,3.9,4588599,15.33908531,100,Asia,High income,0
1/1/07,2007,1,H1,1,2000,SWE,SEK,Sweden,32,7.04125,4.544647612,0.41138,0.19307,0.18544,0.97343,2.21195,,,,,,,,53568.56455,10.88871769,2.212168834,6.161,9148092,16.02905589,84.588,Europe,High income,1
1/1/07,2007,1,H1,1,2000,THA,THB,Thailand,62,35.3,1.756373938,-0.45454,-0.53891,-0.54186,-0.23733,0.24133,,,,,,,,3918.528174,8.273471397,2.241540953,1.18,67102394,18.02173028,39.95,Asia,Upper middle income,0
1/1/07,2007,1,H1,1,2000,TUR,TRY,Turkey,4.55,1.40975,3.22752261,0.00234,-0.15271,-0.15812,0.40149,1.28107,,,,,,,,9711.223761,9.181037584,8.75618091,10.285,70158112,18.066262,69.053,Asia,Upper middle income,0
1/1/07,2007,1,H1,1,2000,TWN,TWD,Taiwan,75,32.9255,2.277869736,-0.29259,-0.40201,-0.40583,-0.01088,0.60989,,,,,,,,,,,,,,,Asia,High income,0
1/1/07,2007,1,H1,1,2000,UKR,UAH,Ukraine,9,5.05,1.782178218,-0.44653,-0.53214,-0.53513,-0.22612,0.25956,,,,,,,,3160.327637,8.058430984,12.83877962,6.351,47062798,17.6669934,68.147,Europe,Lower middle income,0
1/1/07,2007,1,H1,1,2000,URY,UYU,Uruguay,55,23.925,2.298850575,-0.28607,-0.3965,-0.40036,-0.00177,0.62472,,,,,,,,7222.054036,8.884894684,8.114645612,9.403,3295153,15.00796316,93.779,South America,High income,0
1/1/07,2007,1,H1,1,2000,USA,USD,United States,3.22,1,3.22,0,-0.15468,-0.16009,0.39823,1.27575,,,,,,,,48050.22741,10.78000215,2.852672482,4.622,301231207,19.52338866,80.269,North America,High income,0
1/1/07,2007,1,H1,1,2000,ZAF,ZAR,South Africa,15.5,7.10975,2.180104786,-0.32295,-0.42768,-0.43134,-0.05333,0.5408,,,,,,,,,,,,,,,Africa,Upper middle income,0
6/1/07,2007,6,H1,2,2000,ARE,AED,UAE,10,3.67285,2.722681297,-0.20156,-0.34659,-0.32055,0.18937,0.88229,,,,,,,,45854.73252,10.73323369,,,5624635,15.54266662,83.023,Asia,High income,0
6/1/07,2007,6,H1,2,2000,ARG,ARS,Argentina,8.25,3.0915,2.668607472,-0.21742,-0.35957,-0.33404,0.16575,0.84491,,,,,,,,7185.251551,8.879785809,,8.47,40016763,17.504809,90.366,South America,Upper middle income,0
6/1/07,2007,6,H1,2,2000,AUS,AUD,Australia,3.45,1.17,2.948717949,-0.13527,-0.29235,-0.26414,0.28812,1.03856,,,,,,,,41051.61207,10.62258538,2.327611289,4.381,20827622,16.85179064,84.822,Oceania,High income,0
6/1/07,2007,6,H1,2,2000,BRA,BRL,Brazil,6.9,1.913,3.606900157,0.05774,-0.13439,-0.09989,0.57564,1.49358,,,,,,,,7409.691307,8.910544058,3.641272991,9.28,188552320,19.05488609,83.448,South America,Upper middle income,0
6/1/07,2007,6,H1,2,2000,CAN,CAD,Canada,3.88,1.05345,3.683136361,0.0801,-0.11609,-0.08086,0.60894,1.54629,,,,,,,,44660.08389,10.7068354,2.138383993,6.156,32888886,17.30864535,80.396,North America,High income,0
6/1/07,2007,6,H1,2,2000,CHE,CHF,Switzerland,6.3,1.2112,5.201453104,0.52535,0.24828,0.29804,1.2722,2.59595,,,,,,,,64989.15533,11.08197569,0.732350603,3.641,7551117,15.83720606,73.53,Europe,High income,0
6/1/07,2007,6,H1,2,2000,CHL,CLP,Chile,1565,526.75,2.971048885,-0.12872,-0.28699,-0.25857,0.29787,1.05399,,,,,,,,10346.41382,9.244395248,4.407799384,8.427,16671581,16.62921609,86.9,South America,High income,0
6/1/07,2007,6,H1,2,2000,CHN,CNY,China,11,7.6047,1.446473891,-0.57581,-0.65286,-0.63903,-0.36812,0,,,,,,,,2734.727099,7.913786929,4.816767674,4,1317885000,20.99929402,45.199,Asia,Upper middle income,0
6/1/07,2007,6,H1,2,2000,COL,COP,Colombia,6900,1956,3.527607362,0.03449,-0.15342,-0.11967,0.541,1.43876,,,,,,,,4769.926147,8.470086101,5.544384858,11.204,43235374,17.58216956,76.816,South America,Upper middle income,0
6/1/07,2007,6,H1,2,2000,CRI,CRC,Costa Rica,1130,518.625,2.178838274,-0.36104,-0.47711,-0.45626,-0.0482,0.50631,,,,,,,,6137.711999,8.722207313,9.357244564,4.557,4380248,15.2926159,68.174,North America,High income,0
6/1/07,2007,6,H1,2,2000,CZE,CZK,Czech Republic,52.9,21.11675,2.505120343,-0.26536,-0.3988,-0.37484,0.09433,0.73188,,,,,,,,18452.65328,9.822963448,2.853124372,5.316,10298828,16.14754066,73.463,Europe,High income,1
6/1/07,2007,6,H1,2,2000,DNK,DKK,Denmark,27.75,5.4603,5.082138344,0.49036,0.21965,0.26826,1.22008,2.51347,,,,,,,,58631.65664,10.97903005,1.693265862,3.801,5461438,15.51322268,86.293,Europe,High income,1
6/1/07,2007,6,H1,2,2000,EGY,EGP,Egypt,9.54,5.69025,1.676551997,-0.50834,-0.59765,-0.58161,-0.26762,0.15906,,,,,,,,1547.741707,7.344552185,9.318969058,8.8,84276225,18.24961035,43.078,Africa,Lower middle income,0
6/1/07,2007,6,H1,2,2000,EUZ,EUR,Euro area,3.057482443,0.733756466,4.166889949,0.22196,0,0.03986,0.82026,1.88072,,,,,,,,,,,,,,,,,0
6/1/07,2007,6,H1,2,2000,GBR,GBP,Britain,1.99,0.496610632,4.007163503,0.17512,-0.03833,0,0.75049,1.7703,,,,,,,,50397.6855,10.82770053,2.386561508,5.399,61322463,17.93165678,80.479,Europe,High income,0
6/1/07,2007,6,H1,2,2000,HKG,HKD,Hong Kong,12,7.81555,1.53540058,-0.54974,-0.63152,-0.61684,-0.32928,0.06148,,,,,,,,30593.95117,10.32855759,2.035027134,4.01,6916300,15.7493915,100,Asia,High income,0
6/1/07,2007,6,H1,2,2000,HUN,HUF,Hungary,600,180.2106,3.329437891,-0.02363,-0.20098,-0.16913,0.45443,1.30176,,,,,,,,13934.60546,9.542130627,7.958745165,7.406,10055780,16.12365815,67.421,Europe,High income,1
6/1/07,2007,6,H1,2,2000,IDN,IDR,Indonesia,15900,9015,1.763727121,-0.48278,-0.57673,-0.55986,-0.22953,0.21933,,,,,,,,1823.219763,7.508359317,6.406562813,8.06,237062337,19.28383369,47.535,Asia,Lower middle income,0
6/1/07,2007,6,H1,2,2000,JPN,JPY,Japan,280,122.315,2.289171402,-0.32869,-0.45063,-0.42873,0,0.58259,,,,,,,,35779.02454,10.48511709,0.060039454,3.888,128001000,18.66754863,88.146,Asia,High income,0
6/1/07,2007,6,H1,2,2000,KOR,KRW,South Korea,2900,922.5,3.143631436,-0.07811,-0.24557,-0.2155,0.37326,1.17331,,,,,,,,24086.41044,10.08940308,2.534573821,3.013,48683638,17.70085356,81.631,Asia,High income,0
6/1/07,2007,6,H1,2,2000,LKA,LKR,Sri Lanka,210,111.4,1.885098743,-0.44719,-0.5476,-0.52957,-0.17651,0.30324,,,,,,,,1578.634511,7.364315519,15.84211149,5.97,20492545,16.83557172,18.272,Asia,Lower middle income,0
6/1/07,2007,6,H1,2,2000,MEX,MXN,Mexico,29,10.76755,2.693277487,-0.21018,-0.35365,-0.32788,0.17653,0.86196,,,,,,,,10134.33271,9.223684217,3.966849055,3.628,108774360,18.5047862,76.92,North America,Upper middle income,0
6/1/07,2007,6,H1,2,2000,MYS,MYR,Malaysia,5.5,3.4345,1.601397583,-0.53038,-0.61569,-0.60037,-0.30045,0.1071,,,,,,,,7168.930319,8.877511734,2.027353178,3.23,26998389,17.11128776,68.36,Asia,Upper middle income,0
6/1/07,2007,6,H1,2,2000,NOR,NOK,Norway,40,5.8139,6.880063297,1.01761,0.65113,0.71694,2.00548,3.75644,,,,,,,,85502.26771,11.35629818,0.712589074,2.493,4709153,15.36501862,78.234,Europe,High income,0
6/1/07,2007,6,H1,2,2000,NZL,NZD,New Zealand,4.6,1.2797,3.594592483,0.05413,-0.13734,-0.10296,0.57026,1.48507,,,,,,,,32479.98174,10.38837923,2.376143103,3.661,4223800,15.25624575,86.34,Oceania,High income,0
6/1/07,2007,6,H1,2,2000,PAK,PKR,Pakistan,140,60.37,2.319032632,-0.31993,-0.44346,-0.42128,0.01304,0.60323,,,,,,,,998.0901142,6.905843567,7.598684411,0.398,184493231,19.03312333,34.387,Asia,Lower middle income,0
6/1/07,2007,6,H1,2,2000,PER,PEN,Peru,9.5,3.167,2.999684244,-0.12033,-0.28011,-0.25142,0.31038,1.07379,,,,,,,,3581.089308,8.183422309,1.779986447,4.079,28530699,17.16649122,75.803,South America,Upper middle income,0
6/1/07,2007,6,H1,2,2000,PHL,PHP,Philippines,85,45.8975,1.851952721,-0.45691,-0.55556,-0.53784,-0.19099,0.28032,,,,,,,,1712.655433,7.44580033,2.9,3.434,91075184,18.32719592,45.54,Asia,Lower middle income,0
6/1/07,2007,6,H1,2,2000,POL,PLN,Poland,6.9,2.75185,2.50740411,-0.26469,-0.39826,-0.37427,0.09533,0.73346,,,,,,,,11272.52937,9.330124016,2.458743124,9.551,38120560,17.45626433,61.229,Europe,High income,1
6/1/07,2007,6,H1,2,2000,RUS,RUB,Russia,52,25.64825,2.027428772,-0.40545,-0.51344,-0.49405,-0.11434,0.40164,,,,,,,,9101.239258,9.116165865,9.007298689,6.002,142805114,18.77699142,73.553,Europe,Upper middle income,0
6/1/07,2007,6,H1,2,2000,SAU,SAR,Saudi Arabia,9,3.75045,2.399712035,-0.29627,-0.4241,-0.40114,0.04829,0.65901,,,,,,,,18596.15026,9.830709863,4.167827165,5.734,22368313,16.92315592,81.427,Asia,High income,0
6/1/07,2007,6,H1,2,2000,SGP,SGD,Singapore,3.95,1.52375,2.592288761,-0.2398,-0.37788,-0.35309,0.13241,0.79214,,,,,,,,39432.88602,10.58235542,2.109801667,3.9,4588599,15.33908531,100,Asia,High income,0
6/1/07,2007,6,H1,2,2000,SWE,SEK,Sweden,33,6.79165,4.858907629,0.4249,0.16608,0.21256,1.12256,2.35914,,,,,,,,53568.56455,10.88871769,2.212168834,6.161,9148092,16.02905589,84.588,Europe,High income,1
6/1/07,2007,6,H1,2,2000,THA,THB,Thailand,62,34.455,1.799448556,-0.4723,-0.56816,-0.55094,-0.21393,0.24402,,,,,,,,3918.528174,8.273471397,2.241540953,1.18,67102394,18.02173028,39.95,Asia,Upper middle income,0
6/1/07,2007,6,H1,2,2000,TUR,TRY,Turkey,4.75,1.2981,3.659194207,0.07308,-0.12184,-0.08684,0.59848,1.52973,,,,,,,,9711.223761,9.181037584,8.75618091,10.285,70158112,18.066262,69.053,Asia,Upper middle income,0
6/1/07,2007,6,H1,2,2000,TWN,TWD,Taiwan,75,32.7705,2.28864375,-0.32884,-0.45075,-0.42886,-0.00023,0.58222,,,,,,,,,,,,,,,Asia,High income,0
6/1/07,2007,6,H1,2,2000,UKR,UAH,Ukraine,9.25,5.0275,1.839880656,-0.46045,-0.55845,-0.54085,-0.19627,0.27198,,,,,,,,3160.327637,8.058430984,12.83877962,6.351,47062798,17.6669934,68.147,Europe,Lower middle income,0
6/1/07,2007,6,H1,2,2000,URY,UYU,Uruguay,62,23.945,2.58926707,-0.24068,-0.37861,-0.35384,0.13109,0.79005,,,,,,,,7222.054036,8.884894684,8.114645612,9.403,3295153,15.00796316,93.779,South America,High income,0
6/1/07,2007,6,H1,2,2000,USA,USD,United States,3.41,1,3.41,0,-0.18164,-0.14902,0.48962,1.35746,,,,,,,,48050.22741,10.78000215,2.852672482,4.622,301231207,19.52338866,80.269,North America,High income,0
6/1/07,2007,6,H1,2,2000,ZAF,ZAR,South Africa,15.5,6.971,2.223497346,-0.34795,-0.46639,-0.44512,-0.02869,0.53718,,,,,,,,,,,,,,,Africa,Upper middle income,0
6/1/08,2008,6,H1,2,2000,ARE,AED,UAE,10,3.67285,2.722681297,-0.23734,-0.49039,-0.40429,0.03904,0.48854,,,,,,,,50054.17007,10.8208611,12.25042024,,6302664,15.65648296,83.387,Asia,High income,0
6/1/08,2008,6,H1,2,2000,ARG,ARS,Argentina,11,3.0195,3.64298725,0.02044,-0.31814,-0.20293,0.39026,0.99169,,,,,,,,8944.110266,9.098750524,,7.837,40424148,17.51493789,90.53,South America,Upper middle income,0
6/1/08,2008,6,H1,2,2000,AUS,AUD,Australia,3.45,1.026,3.362573099,-0.0581,-0.37062,-0.26429,0.28324,0.83839,,,,,,,,49701.28178,10.813786,4.35029855,4.242,21249199,16.87182976,84.943,Oceania,High income,0
6/1/08,2008,6,H1,2,2000,BRA,BRL,Brazil,7.5,1.5846,4.733055661,0.32579,-0.11411,0.03557,0.80625,1.58766,,,,,,,,8908.331765,9.094742271,5.678593903,8.268,190367302,19.06446593,83.749,South America,Upper middle income,0
6/1/08,2008,6,H1,2,2000,CAN,CAD,Canada,4.09,1.00355,4.075531862,0.14161,-0.23718,-0.1083,0.55532,1.22817,,,,,,,,46710.25269,10.75171896,2.370270674,6.284,33247298,17.31948406,80.578,North America,High income,0
6/1/08,2008,6,H1,2,2000,CHE,CHF,Switzerland,6.5,1.02215,6.35914494,0.78127,0.19025,0.39135,1.42681,2.47667,,,,,,,,74175.19279,11.21418504,2.426041171,3.35,7647675,15.84991224,73.556,Europe,High income,0
6/1/08,2008,6,H1,2,2000,CHL,CLP,Chile,1550,494.65,3.133528758,-0.12226,-0.41349,-0.3144,0.19583,0.71316,,,,,,,,10683.21888,9.27642946,8.71626873,9.285,16838988,16.63920747,86.959,South America,High income,0
6/1/08,2008,6,H1,2,2000,CHN,CNY,China,12.5,6.834,1.829089845,-0.48765,-0.65765,-0.59981,-0.30197,0,,,,,,,,3523.443021,8.167193921,5.92525137,4.2,1324655000,21.00441789,46.539,Asia,Upper middle income,0
6/1/08,2008,6,H1,2,2000,COL,COP,Colombia,7000,1798.65,3.891807745,0.09014,-0.27157,-0.14849,0.48521,1.12773,,,,,,,,5541.836297,8.620081186,6.996884956,11.273,43758808,17.59420348,77.204,South America,Upper middle income,0
6/1/08,2008,6,H1,2,2000,CRI,CRC,Costa Rica,1800,551.02,3.266669086,-0.08497,-0.38857,-0.28527,0.24664,0.78595,,,,,,,,6937.242616,8.844659657,13.42446355,4.934,4440056,15.30617755,69.39,North America,High income,0
6/1/08,2008,6,H1,2,2000,CZE,CZK,Czech Republic,66.08,14.49795,4.55788577,0.27672,-0.1469,-0.00276,0.7394,1.49189,,,,,,,,22774.70451,10.03340575,6.358663802,4.393,10384603,16.15583479,73.394,Europe,High income,1
6/1/08,2008,6,H1,2,2000,DNK,DKK,Denmark,28,4.7044,5.951874841,0.66719,0.11402,0.30224,1.27138,2.25401,,,,,,,,64616.66576,11.07622764,3.416267943,3.683,5493621,15.51909816,86.487,Europe,High income,1
6/1/08,2008,6,H1,2,2000,EGY,EGP,Egypt,13,5.3125,2.447058824,-0.31455,-0.54198,-0.4646,-0.06614,0.33786,,,,,,,,1896.215943,7.54761557,18.31683168,8.517,85864789,18.2682844,43.058,Africa,Lower middle income,0
6/1/08,2008,6,H1,2,2000,EUZ,EUR,Euro area,3.36856,0.630497147,5.342704588,0.49656,0,0.16895,1.03891,1.92096,,,,,,,,,,,,,,,,,0
